county_orig	county_clean	state_clean	count	match	fips	error	err2	
DAWSON(GA)	DAWSON	GA	3	DAWSON-GA	30085	FALSE	0	
FRANKLIN(GA)	FRANKLIN	GA	3	FRANKLIN-GA	19119	FALSE	0	
GLYNN(GA)	GLYNN	GA	3	GLYNN-GA	26127	FALSE	0	
HABERSHAM(GA)	HABERSHAM	GA	3	HABERSHAM-GA	02137	FALSE	0	
PEACH(GA)	PEACH	GA	3	PEACH-GA	28225	FALSE	0	
STEWART(GA)	STEWART	GA	3	STEWART-GA	47259	FALSE	0	
BARROW(GA)	BARROW	GA	2	BARROW-GA	26013	FALSE	0	
BULLOCH(GA)	BULLOCH	GA	2	BULLOCH-GA	01031	FALSE	0	
CAMDEN(GA)	CAMDEN	GA	2	CAMDEN-GA	29039	FALSE	0	
CANDLER(GA)	CANDLER	GA	2	CANDLER-GA	47043	FALSE	0	
COLUMBIA(GA)	COLUMBIA	GA	2	COLUMBIA-GA	36073	FALSE	0	
DOOLY(GA)	DOOLY	GA	2	DOOLY-GA	55093	FALSE	0	
HARALSON(GA)	HARALSON	GA	2	HARALSON-GA	12143	FALSE	0	
HARRIS(GA)	HARRIS	GA	2	HARRIS-GA	48145	FALSE	0	
LAMAR(GA)	LAMAR	GA	2	LAMAR-GA	28171	FALSE	0	
LEE(GA)	LEE	GA	2	LEE-GA	19177	FALSE	0	
LINCOLN(GA)	LINCOLN	GA	2	LINCOLN-GA	16181	FALSE	0	
MERIWETHER(GA)	MERIWETHER	GA	2	MERIWETHER-GA	31199	FALSE	0	
PUTNAM(GA)	PUTNAM	GA	2	PUTNAM-GA	17237	FALSE	0	
TERRELL(GA)	TERRELL	GA	2	TERRELL-GA	48273	FALSE	0	
THOMAS(GA)	THOMAS	GA	2	THOMAS-GA	20275	FALSE	0	
TWIGGS(GA)	TWIGGS	GA	2	TWIGGS-GA	16289	FALSE	0	
UNION(GA)	UNION	GA	2	UNION-GA	19291	FALSE	0	
UPSON(GA)	UPSON	GA	2	UPSON-GA	48293	FALSE	0	
WALTON(GA)	WALTON	GA	2	WALTON-GA	46297	FALSE	0	
WAYNE(GA)	WAYNE	GA	2	WAYNE-GA	19305	FALSE	0	
WILKES(GA)	WILKES	GA	2	WILKES-GA	37317	FALSE	0	
BRYAN(GA)	BRYAN	GA	1	BRYAN-GA	40029	FALSE	0	
CALHOUN(GA)	CALHOUN	GA	1	CALHOUN-GA	19037	FALSE	0	
CHATTOOGA(GA)	CHATTOOGA	GA	1	CHATTOOGA-GA	20055	FALSE	0	
COFFEE(GA)	COFFEE	GA	1	COFFEE-GA	47069	FALSE	0	
COLQUITT(GA)	COLQUITT	GA	1	COLQUITT-GA	05071	FALSE	0	
CRISP(GA)	CRISP	GA	1	CRISP-GA	05081	FALSE	0	
DADE(GA)	DADE	GA	1	DADE-GA	29083	FALSE	0	
DOUGLAS(GA)	DOUGLAS	GA	1	DOUGLAS-GA	17097	FALSE	0	
EARLY(GA)	EARLY	GA	1	EARLY-GA	22099	FALSE	0	
ELBERT(GA)	ELBERT	GA	1	ELBERT-GA	20105	FALSE	0	
EVANS(GA)	EVANS	GA	1	EVANS-GA	02109	FALSE	0	
GREENE(GA)	GREENE	GA	1	GREENE-GA	19133	FALSE	0	
JEFF DAVIS(GA)	JEFF DAVIS	GA	1	JEFF DAVIS-GA	48161	FALSE	0	
LAURENS(GA)	LAURENS	GA	1	LAURENS-GA	45175	FALSE	0	
LONG(GA)	LONG	GA	1	LONG-GA	05183	FALSE	0	
MORGAN(GA)	MORGAN	GA	1	MORGAN-GA	17211	FALSE	0	
PULASKI(GA)	PULASKI	GA	1	PULASKI-GA	17235	FALSE	0	
RABUN(GA)	RABUN	GA	1	RABUN-GA	55241	FALSE	0	
STEPHENS(GA)	STEPHENS	GA	1	STEPHENS-GA	40257	FALSE	0	
SUMTER(GA)	SUMTER	GA	1	SUMTER-GA	45261	FALSE	0	
TATTNALL(GA)	TATTNALL	GA	1	TATTNALL-GA	12267	FALSE	0	
TELFAIR(GA)	TELFAIR	GA	1	TELFAIR-GA	08271	FALSE	0	
TURNER(GA)	TURNER	GA	1	TURNER-GA	46287	FALSE	0	
CATAHOULA(LA)	CATAHOULA	LA	1	CATAHOULA-LA	#N/A	TRUE	1	
EAST CARROLL(LA)	EAST CARROLL	LA	1	EAST CARROLL-LA	#N/A	TRUE	1	
IBERIA(LA)	IBERIA	LA	1	IBERIA-LA	#N/A	TRUE	1	
JEFFERSON DAVIS(LA)	JEFFERSON DAVIS	LA	1	JEFFERSON DAVIS-LA	#N/A	TRUE	1	
DUVAL(FL)	DUVAL	FL	69	DUVAL-FL	48031	FALSE	0	
BROWARD(FL)	BROWARD	FL	59	BROWARD-FL	17011	FALSE	0	
HILLSBOROUGH(FL)	HILLSBOROUGH	FL	59	HILLSBOROUGH-FL	33057	FALSE	0	
PALM BEACH(FL)	PALM BEACH	FL	43	PALM BEACH-FL	19099	FALSE	0	
ORANGE(FL)	ORANGE	FL	42	ORANGE-FL	18095	FALSE	0	
PINELLAS(FL)	PINELLAS	FL	29	PINELLAS-FL	27103	FALSE	0	
BAY(FL)	BAY	FL	24	BAY-FL	26005	FALSE	0	
POLK(FL)	POLK	FL	22	POLK-FL	13105	FALSE	0	
ESCAMBIA(FL)	ESCAMBIA	FL	21	ESCAMBIA-FL	32033	FALSE	0	
LEE(FL)	LEE	FL	21	LEE-FL	13071	FALSE	0	
BREVARD(FL)	BREVARD	FL	14	BREVARD-FL	48009	FALSE	0	
LEON(FL)	LEON	FL	14	LEON-FL	48073	FALSE	0	
MARION(FL)	MARION	FL	13	MARION-FL	13083	FALSE	0	
OKALOOSA(FL)	OKALOOSA	FL	13	OKALOOSA-FL	53091	FALSE	0	
VOLUSIA(FL)	VOLUSIA	FL	11	VOLUSIA-FL	17127	FALSE	0	
LAKE(FL)	LAKE	FL	10	LAKE-FL	17069	FALSE	0	
CITRUS(FL)	CITRUS	FL	9	CITRUS-FL	41017	FALSE	0	
HERNANDO(FL)	HERNANDO	FL	9	HERNANDO-FL	37053	FALSE	0	
OSCEOLA(FL)	OSCEOLA	FL	8	OSCEOLA-FL	19097	FALSE	0	
SEMINOLE(FL)	SEMINOLE	FL	8	SEMINOLE-FL	13117	FALSE	0	
MANATEE(FL)	MANATEE	FL	7	MANATEE-FL	72081	FALSE	0	
SARASOTA(FL)	SARASOTA	FL	7	SARASOTA-FL	36115	FALSE	0	
HIGHLANDS(FL)	HIGHLANDS	FL	6	HIGHLANDS-FL	30055	FALSE	0	
MARTIN(FL)	MARTIN	FL	6	MARTIN-FL	18085	FALSE	0	
PASCO(FL)	PASCO	FL	5	PASCO-FL	37101	FALSE	0	
ALACHUA(FL)	ALACHUA	FL	4	ALACHUA-FL	37001	FALSE	0	
CHARLOTTE(FL)	CHARLOTTE	FL	4	CHARLOTTE-FL	51015	FALSE	0	
COLLIER(FL)	COLLIER	FL	4	COLLIER-FL	48021	FALSE	0	
JACKSON(FL)	JACKSON	FL	3	JACKSON-FL	13063	FALSE	0	
SUWANNEE(FL)	SUWANNEE	FL	3	SUWANNEE-FL	37121	FALSE	0	
CLAY(FL)	CLAY	FL	2	CLAY-FL	13019	FALSE	0	
INDIAN RIVER(FL)	INDIAN RIVER	FL	2	INDIAN RIVER-FL	42061	FALSE	0	
MONROE(FL)	MONROE	FL	2	MONROE-FL	13087	FALSE	0	
PUTNAM(FL)	PUTNAM	FL	2	PUTNAM-FL	13107	FALSE	0	
SANTA ROSA(FL)	SANTA ROSA	FL	2	SANTA ROSA-FL	12113	FALSE	0	
WASHINGTON(FL)	WASHINGTON	FL	2	WASHINGTON-FL	13133	FALSE	0	
BRADFORD(FL)	BRADFORD	FL	1	BRADFORD-FL	42007	FALSE	0	
CALHOUN(FL)	CALHOUN	FL	1	CALHOUN-FL	13013	FALSE	0	
COLUMBIA(FL)	COLUMBIA	FL	1	COLUMBIA-FL	13023	FALSE	0	
GILCHRIST(FL)	GILCHRIST	FL	1	GILCHRIST-FL	47041	FALSE	0	
GLADES(FL)	GLADES	FL	1	GLADES-FL	26043	FALSE	0	
GULF(FL)	GULF	FL	1	GULF-FL	08045	FALSE	0	
HENDRY(FL)	HENDRY	FL	1	HENDRY-FL	27051	FALSE	0	
HOLMES(FL)	HOLMES	FL	1	HOLMES-FL	28059	FALSE	0	
LEVY(FL)	LEVY	FL	1	LEVY-FL	30075	FALSE	0	
NASSAU(FL)	NASSAU	FL	1	NASSAU-FL	36089	FALSE	0	
OKEECHOBEE(FL)	OKEECHOBEE	FL	1	OKEECHOBEE-FL	40093	FALSE	0	
SUMTER(FL)	SUMTER	FL	1	SUMTER-FL	13119	FALSE	0	
TAYLOR(FL)	TAYLOR	FL	1	TAYLOR-FL	13123	FALSE	0	
WAKULLA(FL)	WAKULLA	FL	1	WAKULLA-FL	23129	FALSE	0	
NEW CASTLE(DE)	NEW CASTLE	DE	6	NEW CASTLE-DE	37003	FALSE	0	
KENT(DE)	KENT	DE	2	KENT-DE	24001	FALSE	0	
SUSSEX(DE)	SUSSEX	DE	2	SUSSEX-DE	34005	FALSE	0	
DISTRICT OF COLUMBIA(DC)	DISTRICT OF COLUMBIA	DC	2	DISTRICT OF COLUMBIA-DC	38001	FALSE	0	
HARTFORD(CT)	HARTFORD	CT	18	HARTFORD-CT	48003	FALSE	0	
FAIRFIELD(CT)	FAIRFIELD	CT	9	FAIRFIELD-CT	39001	FALSE	0	
NEW HAVEN(CT)	NEW HAVEN	CT	9	NEW HAVEN-CT	51009	FALSE	0	
NEW LONDON(CT)	NEW LONDON	CT	6	NEW LONDON-CT	29011	FALSE	0	
TOLLAND(CT)	TOLLAND	CT	2	TOLLAND-CT	48013	FALSE	0	
LITCHFIELD(CT)	LITCHFIELD	CT	1	LITCHFIELD-CT	05005	FALSE	0	
MIDDLESEX(CT)	MIDDLESEX	CT	1	MIDDLESEX-CT	25007	FALSE	0	
EL PASO(CO)	EL PASO	CO	43	EL PASO-CO	48041	FALSE	0	
DENVER(CO)	DENVER	CO	29	DENVER-CO	19031	FALSE	0	
JEFFERSON(CO)	JEFFERSON	CO	20	JEFFERSON-CO	12059	FALSE	0	
ARAPAHOE(CO)	ARAPAHOE	CO	18	ARAPAHOE-CO	48005	FALSE	0	
ADAMS(CO)	ADAMS	CO	15	ADAMS-CO	19001	FALSE	0	
BOULDER(CO)	BOULDER	CO	10	BOULDER-CO	16013	FALSE	0	
LARIMER(CO)	LARIMER	CO	10	LARIMER-CO	21069	FALSE	0	
PUEBLO(CO)	PUEBLO	CO	10	PUEBLO-CO	05101	FALSE	0	
MESA(CO)	MESA	CO	4	MESA-CO	21077	FALSE	0	
DOUGLAS(CO)	DOUGLAS	CO	3	DOUGLAS-CO	13035	FALSE	0	
GARFIELD(CO)	GARFIELD	CO	3	GARFIELD-CO	30045	FALSE	0	
MONTROSE(CO)	MONTROSE	CO	3	MONTROSE-CO	46085	FALSE	0	
ALAMOSA(CO)	ALAMOSA	CO	2	ALAMOSA-CO	36003	FALSE	0	
PROWERS(CO)	PROWERS	CO	2	PROWERS-CO	08099	FALSE	0	
WELD(CO)	WELD	CO	2	WELD-CO	18123	FALSE	0	
BENT(CO)	BENT	CO	1	BENT-CO	05011	FALSE	0	
CHAFFEE(CO)	CHAFFEE	CO	1	CHAFFEE-CO	01015	FALSE	0	
DELTA(CO)	DELTA	CO	1	DELTA-CO	26029	FALSE	0	
FREMONT(CO)	FREMONT	CO	1	FREMONT-CO	19043	FALSE	0	
GUNNISON(CO)	GUNNISON	CO	1	GUNNISON-CO	72051	FALSE	0	
HUERFANO(CO)	HUERFANO	CO	1	HUERFANO-CO	40055	FALSE	0	
JACKSON(CO)	JACKSON	CO	1	JACKSON-CO	12057	FALSE	0	
LA PLATA(CO)	LA PLATA	CO	1	LA PLATA-CO	22067	FALSE	0	
MOFFAT(CO)	MOFFAT	CO	1	MOFFAT-CO	04081	FALSE	0	
MORGAN(CO)	MORGAN	CO	1	MORGAN-CO	13087	FALSE	0	
PARK(CO)	PARK	CO	1	PARK-CO	30093	FALSE	0	
SUMMIT(CO)	SUMMIT	CO	1	SUMMIT-CO	39117	FALSE	0	
YUMA(CO)	YUMA	CO	1	YUMA-CO	48125	FALSE	0	
LOS ANGELES(CA)	LOS ANGELES	CA	172	LOS ANGELES-CA	47037	FALSE	0	
SAN DIEGO(CA)	SAN DIEGO	CA	58	SAN DIEGO-CA	06073	FALSE	0	
SAN BERNARDINO(CA)	SAN BERNARDINO	CA	53	SAN BERNARDINO-CA	06071	FALSE	0	
ORANGE(CA)	ORANGE	CA	40	ORANGE-CA	12059	FALSE	0	
RIVERSIDE(CA)	RIVERSIDE	CA	27	RIVERSIDE-CA	47065	FALSE	0	
ALAMEDA(CA)	ALAMEDA	CA	26	ALAMEDA-CA	08001	FALSE	0	
SANTA CLARA(CA)	SANTA CLARA	CA	22	SANTA CLARA-CA	04085	FALSE	0	
SACRAMENTO(CA)	SACRAMENTO	CA	15	SACRAMENTO-CA	23067	FALSE	0	
CONTRA COSTA(CA)	CONTRA COSTA	CA	10	CONTRA COSTA-CA	56013	FALSE	0	
SOLANO(CA)	SOLANO	CA	10	SOLANO-CA	24095	FALSE	0	
KERN(CA)	KERN	CA	9	KERN-CA	48029	FALSE	0	
MONTEREY(CA)	MONTEREY	CA	9	MONTEREY-CA	08053	FALSE	0	
SAN JOAQUIN(CA)	SAN JOAQUIN	CA	7	SAN JOAQUIN-CA	72077	FALSE	0	
SAN MATEO(CA)	SAN MATEO	CA	7	SAN MATEO-CA	08081	FALSE	0	
FRESNO(CA)	FRESNO	CA	6	FRESNO-CA	48019	FALSE	0	
SAN FRANCISCO(CA)	SAN FRANCISCO	CA	6	SAN FRANCISCO-CA	72075	FALSE	0	
STANISLAUS(CA)	STANISLAUS	CA	6	STANISLAUS-CA	46099	FALSE	0	
VENTURA(CA)	VENTURA	CA	6	VENTURA-CA	22111	FALSE	0	
SHASTA(CA)	SHASTA	CA	4	SHASTA-CA	55089	FALSE	0	
TULARE(CA)	TULARE	CA	4	TULARE-CA	40107	FALSE	0	
PLACER(CA)	PLACER	CA	3	PLACER-CA	22061	FALSE	0	
SANTA BARBARA(CA)	SANTA BARBARA	CA	3	SANTA BARBARA-CA	06083	FALSE	0	
SONOMA(CA)	SONOMA	CA	3	SONOMA-CA	51097	FALSE	0	
YUBA(CA)	YUBA	CA	3	YUBA-CA	02115	FALSE	0	
BUTTE(CA)	BUTTE	CA	2	BUTTE-CA	16007	FALSE	0	
IMPERIAL(CA)	IMPERIAL	CA	2	IMPERIAL-CA	05025	FALSE	0	
LASSEN(CA)	LASSEN	CA	2	LASSEN-CA	16035	FALSE	0	
SAN LUIS OBISPO(CA)	SAN LUIS OBISPO	CA	2	SAN LUIS OBISPO-CA	06079	FALSE	0	
TEHAMA(CA)	TEHAMA	CA	2	TEHAMA-CA	13103	FALSE	0	
YOLO(CA)	YOLO	CA	2	YOLO-CA	23113	FALSE	0	
AMADOR(CA)	AMADOR	CA	1	AMADOR-CA	51005	FALSE	0	
GLENN(CA)	GLENN	CA	1	GLENN-CA	34021	FALSE	0	
MENDOCINO(CA)	MENDOCINO	CA	1	MENDOCINO-CA	21045	FALSE	0	
MERCED(CA)	MERCED	CA	1	MERCED-CA	17047	FALSE	0	
SANTA CRUZ(CA)	SANTA CRUZ	CA	1	SANTA CRUZ-CA	35087	FALSE	0	
MARICOPA(AZ)	MARICOPA	AZ	213	MARICOPA-AZ	29013	FALSE	0	
PIMA(AZ)	PIMA	AZ	49	PIMA-AZ	04019	FALSE	0	
YAVAPAI(AZ)	YAVAPAI	AZ	22	YAVAPAI-AZ	28025	FALSE	0	
COCHISE(AZ)	COCHISE	AZ	20	COCHISE-AZ	48003	FALSE	0	
YUMA(AZ)	YUMA	AZ	13	YUMA-AZ	08027	FALSE	0	
COCONINO(AZ)	COCONINO	AZ	9	COCONINO-AZ	46005	FALSE	0	
GILA(AZ)	GILA	AZ	9	GILA-AZ	12007	FALSE	0	
MOHAVE(AZ)	MOHAVE	AZ	7	MOHAVE-AZ	29015	FALSE	0	
PINAL(AZ)	PINAL	AZ	6	PINAL-AZ	27021	FALSE	0	
NAVAJO(AZ)	NAVAJO	AZ	4	NAVAJO-AZ	48017	FALSE	0	
SANTA CRUZ(AZ)	SANTA CRUZ	AZ	2	SANTA CRUZ-AZ	06023	FALSE	0	
GRAHAM(AZ)	GRAHAM	AZ	1	GRAHAM-AZ	20009	FALSE	0	
NATCHITOCHES(LA)	NATCHITOCHES	LA	1	NATCHITOCHES-LA	#N/A	TRUE	1	
PLAQUEMINES(LA)	PLAQUEMINES	LA	1	PLAQUEMINES-LA	#N/A	TRUE	1	
PULASKI(AR)	PULASKI	AR	175	PULASKI-AR	13119	FALSE	0	
JEFFERSON(AR)	JEFFERSON	AR	107	JEFFERSON-AR	08069	FALSE	0	
PHILLIPS(AR)	PHILLIPS	AR	92	PHILLIPS-AR	08107	FALSE	0	
MISSISSIPPI(AR)	MISSISSIPPI	AR	63	MISSISSIPPI-AR	29093	FALSE	0	
CRITTENDEN(AR)	CRITTENDEN	AR	55	CRITTENDEN-AR	21035	FALSE	0	
CRAIGHEAD(AR)	CRAIGHEAD	AR	35	CRAIGHEAD-AR	48031	FALSE	0	
WASHINGTON(AR)	WASHINGTON	AR	25	WASHINGTON-AR	08143	FALSE	0	
ARKANSAS(AR)	ARKANSAS	AR	21	ARKANSAS-AR	51001	FALSE	0	
GARLAND(AR)	GARLAND	AR	20	GARLAND-AR	21051	FALSE	0	
FAULKNER(AR)	FAULKNER	AR	17	FAULKNER-AR	51045	FALSE	0	
DESHA(AR)	DESHA	AR	16	DESHA-AR	12041	FALSE	0	
MONROE(AR)	MONROE	AR	15	MONROE-AR	12095	FALSE	0	
UNION(AR)	UNION	AR	15	UNION-AR	12139	FALSE	0	
BENTON(AR)	BENTON	AR	14	BENTON-AR	19007	FALSE	0	
BAXTER(AR)	BAXTER	AR	13	BAXTER-AR	12005	FALSE	0	
LONOKE(AR)	LONOKE	AR	13	LONOKE-AR	39085	FALSE	0	
ASHLEY(AR)	ASHLEY	AR	12	ASHLEY-AR	39003	FALSE	0	
CHICOT(AR)	CHICOT	AR	12	CHICOT-AR	48017	FALSE	0	
LEE(AR)	LEE	AR	10	LEE-AR	12077	FALSE	0	
GREENE(AR)	GREENE	AR	9	GREENE-AR	13055	FALSE	0	
POINSETT(AR)	POINSETT	AR	9	POINSETT-AR	22111	FALSE	0	
SEBASTIAN(AR)	SEBASTIAN	AR	9	SEBASTIAN-AR	08131	FALSE	0	
BRADLEY(AR)	BRADLEY	AR	8	BRADLEY-AR	47011	FALSE	0	
COLUMBIA(AR)	COLUMBIA	AR	8	COLUMBIA-AR	12027	FALSE	0	
JACKSON(AR)	JACKSON	AR	8	JACKSON-AR	08067	FALSE	0	
WHITE(AR)	WHITE	AR	7	WHITE-AR	13145	FALSE	0	
CRAWFORD(AR)	CRAWFORD	AR	6	CRAWFORD-AR	13033	FALSE	0	
CROSS(AR)	CROSS	AR	6	CROSS-AR	27037	FALSE	0	
JOHNSON(AR)	JOHNSON	AR	6	JOHNSON-AR	13071	FALSE	0	
LAWRENCE(AR)	LAWRENCE	AR	6	LAWRENCE-AR	17075	FALSE	0	
PRAIRIE(AR)	PRAIRIE	AR	6	PRAIRIE-AR	30117	FALSE	0	
INDEPENDENCE(AR)	INDEPENDENCE	AR	5	INDEPENDENCE-AR	12063	FALSE	0	
POLK(AR)	POLK	AR	5	POLK-AR	12113	FALSE	0	
VAN BUREN(AR)	VAN BUREN	AR	5	VAN BUREN-AR	19141	FALSE	0	
CARROLL(AR)	CARROLL	AR	4	CARROLL-AR	13015	FALSE	0	
CLEBURNE(AR)	CLEBURNE	AR	4	CLEBURNE-AR	39023	FALSE	0	
DREW(AR)	DREW	AR	4	DREW-AR	18043	FALSE	0	
HEMPSTEAD(AR)	HEMPSTEAD	AR	4	HEMPSTEAD-AR	17057	FALSE	0	
POPE(AR)	POPE	AR	4	POPE-AR	17115	FALSE	0	
SALINE(AR)	SALINE	AR	4	SALINE-AR	17125	FALSE	0	
CLARK(AR)	CLARK	AR	3	CLARK-AR	16019	FALSE	0	
FULTON(AR)	FULTON	AR	3	FULTON-AR	13049	FALSE	0	
HOWARD(AR)	HOWARD	AR	3	HOWARD-AR	19061	FALSE	0	
LAFAYETTE(AR)	LAFAYETTE	AR	3	LAFAYETTE-AR	12073	FALSE	0	
MILLER(AR)	MILLER	AR	3	MILLER-AR	13091	FALSE	0	
OUACHITA(AR)	OUACHITA	AR	3	OUACHITA-AR	08103	FALSE	0	
PIKE(AR)	PIKE	AR	3	PIKE-AR	13109	FALSE	0	
RANDOLPH(AR)	RANDOLPH	AR	3	RANDOLPH-AR	13121	FALSE	0	
SHARP(AR)	SHARP	AR	3	SHARP-AR	06135	FALSE	0	
BOONE(AR)	BOONE	AR	2	BOONE-AR	19009	FALSE	0	
CLAY(AR)	CLAY	AR	2	CLAY-AR	12021	FALSE	0	
DALLAS(AR)	DALLAS	AR	2	DALLAS-AR	19039	FALSE	0	
HOT SPRING(AR)	HOT SPRING	AR	2	HOT SPRING-AR	56059	FALSE	0	
LITTLE RIVER(AR)	LITTLE RIVER	AR	2	LITTLE RIVER-AR	48081	FALSE	0	
WOODRUFF(AR)	WOODRUFF	AR	2	WOODRUFF-AR	40147	FALSE	0	
CALHOUN(AR)	CALHOUN	AR	1	CALHOUN-AR	12013	FALSE	0	
CONWAY(AR)	CONWAY	AR	1	CONWAY-AR	13029	FALSE	0	
LINCOLN(AR)	LINCOLN	AR	1	LINCOLN-AR	08079	FALSE	0	
NEVADA(AR)	NEVADA	AR	1	NEVADA-AR	06099	FALSE	0	
STONE(AR)	STONE	AR	1	STONE-AR	29137	FALSE	0	
YELL(AR)	YELL	AR	1	YELL-AR	27149	FALSE	0	
SABINE(LA)	SABINE	LA	1	SABINE-LA	#N/A	TRUE	1	
VERMILION(LA)	VERMILION	LA	1	VERMILION-LA	#N/A	TRUE	1	
JEFFERSON(AL)	JEFFERSON	AL	272	JEFFERSON-AL	05073	FALSE	0	
MADISON(AL)	MADISON	AL	109	MADISON-AL	05089	FALSE	0	
MONTGOMERY(AL)	MONTGOMERY	AL	93	MONTGOMERY-AL	05101	FALSE	0	
MOBILE(AL)	MOBILE	AL	48	MOBILE-AL	72097	FALSE	0	
TUSCALOOSA(AL)	TUSCALOOSA	AL	47	TUSCALOOSA-AL	39125	FALSE	0	
ETOWAH(AL)	ETOWAH	AL	43	ETOWAH-AL	32055	FALSE	0	
MORGAN(AL)	MORGAN	AL	40	MORGAN-AL	08103	FALSE	0	
MARSHALL(AL)	MARSHALL	AL	39	MARSHALL-AL	19095	FALSE	0	
CALHOUN(AL)	CALHOUN	AL	33	CALHOUN-AL	05015	FALSE	0	
COLBERT(AL)	COLBERT	AL	23	COLBERT-AL	29033	FALSE	0	
DALLAS(AL)	DALLAS	AL	20	DALLAS-AL	05047	FALSE	0	
LAUDERDALE(AL)	LAUDERDALE	AL	17	LAUDERDALE-AL	28077	FALSE	0	
LEE(AL)	LEE	AL	17	LEE-AL	05081	FALSE	0	
WALKER(AL)	WALKER	AL	17	WALKER-AL	13127	FALSE	0	
LIMESTONE(AL)	LIMESTONE	AL	16	LIMESTONE-AL	48083	FALSE	0	
TALLADEGA(AL)	TALLADEGA	AL	16	TALLADEGA-AL	28121	FALSE	0	
COFFEE(AL)	COFFEE	AL	12	COFFEE-AL	13031	FALSE	0	
JACKSON(AL)	JACKSON	AL	11	JACKSON-AL	05071	FALSE	0	
SUMTER(AL)	SUMTER	AL	11	SUMTER-AL	12119	FALSE	0	
HOUSTON(AL)	HOUSTON	AL	10	HOUSTON-AL	13069	FALSE	0	
CHAMBERS(AL)	CHAMBERS	AL	9	CHAMBERS-AL	48017	FALSE	0	
ESCAMBIA(AL)	ESCAMBIA	AL	9	ESCAMBIA-AL	12053	FALSE	0	
CULLMAN(AL)	CULLMAN	AL	8	CULLMAN-AL	51043	FALSE	0	
DALE(AL)	DALE	AL	8	DALE-AL	48045	FALSE	0	
FRANKLIN(AL)	FRANKLIN	AL	8	FRANKLIN-AL	05059	FALSE	0	
MARENGO(AL)	MARENGO	AL	8	MARENGO-AL	72091	FALSE	0	
MARION(AL)	MARION	AL	8	MARION-AL	05093	FALSE	0	
COVINGTON(AL)	COVINGTON	AL	7	COVINGTON-AL	28039	FALSE	0	
BIBB(AL)	BIBB	AL	6	BIBB-AL	13007	FALSE	0	
CHEROKEE(AL)	CHEROKEE	AL	6	CHEROKEE-AL	13019	FALSE	0	
ELMORE(AL)	ELMORE	AL	6	ELMORE-AL	16051	FALSE	0	
GREENE(AL)	GREENE	AL	6	GREENE-AL	05063	FALSE	0	
BALDWIN(AL)	BALDWIN	AL	5	BALDWIN-AL	13003	FALSE	0	
RUSSELL(AL)	RUSSELL	AL	5	RUSSELL-AL	20113	FALSE	0	
TALLAPOOSA(AL)	TALLAPOOSA	AL	5	TALLAPOOSA-AL	19123	FALSE	0	
BARBOUR(AL)	BARBOUR	AL	4	BARBOUR-AL	54005	FALSE	0	
CHOCTAW(AL)	CHOCTAW	AL	4	CHOCTAW-AL	28023	FALSE	0	
CLARKE(AL)	CLARKE	AL	4	CLARKE-AL	13025	FALSE	0	
LAMAR(AL)	LAMAR	AL	4	LAMAR-AL	13075	FALSE	0	
PICKENS(AL)	PICKENS	AL	4	PICKENS-AL	13107	FALSE	0	
RANDOLPH(AL)	RANDOLPH	AL	4	RANDOLPH-AL	05111	FALSE	0	
SHELBY(AL)	SHELBY	AL	4	SHELBY-AL	19117	FALSE	0	
WINSTON(AL)	WINSTON	AL	4	WINSTON-AL	28133	FALSE	0	
BUTLER(AL)	BUTLER	AL	3	BUTLER-AL	19013	FALSE	0	
HENRY(AL)	HENRY	AL	3	HENRY-AL	13067	FALSE	0	
MACON(AL)	MACON	AL	3	MACON-AL	13087	FALSE	0	
PERRY(AL)	PERRY	AL	3	PERRY-AL	05105	FALSE	0	
CRENSHAW(AL)	CRENSHAW	AL	2	CRENSHAW-AL	13041	FALSE	0	
FAYETTE(AL)	FAYETTE	AL	2	FAYETTE-AL	13057	FALSE	0	
LAWRENCE(AL)	LAWRENCE	AL	2	LAWRENCE-AL	05079	FALSE	0	
AUTAUGA(AL)	AUTAUGA	AL	1	AUTAUGA-AL	37001	FALSE	0	
BLOUNT(AL)	BLOUNT	AL	1	BLOUNT-AL	47009	FALSE	0	
CHILTON(AL)	CHILTON	AL	1	CHILTON-AL	26021	FALSE	0	
CLAY(AL)	CLAY	AL	1	CLAY-AL	05027	FALSE	0	
CLEBURNE(AL)	CLEBURNE	AL	1	CLEBURNE-AL	05029	FALSE	0	
GENEVA(AL)	GENEVA	AL	1	GENEVA-AL	29061	FALSE	0	
HALE(AL)	HALE	AL	1	HALE-AL	48065	FALSE	0	
MONROE(AL)	MONROE	AL	1	MONROE-AL	05099	FALSE	0	
PIKE(AL)	PIKE	AL	1	PIKE-AL	05109	FALSE	0	
WEST CARROLL(LA)	WEST CARROLL	LA	1	WEST CARROLL-LA	#N/A	TRUE	1	
OBRIEN(IA)	OBRIEN	IA	1	OBRIEN-IA	#N/A	TRUE	1	
DE SOTO(FL)	DE SOTO	FL	1	DE SOTO-FL	#N/A	TRUE	1	
SAINT LUCIE(FL)	SAINT LUCIE	FL	1	SAINT LUCIE-FL	#N/A	TRUE	1	
BOWIE(AR)	BOWIE	AR	1	BOWIE-AR	#N/A	TRUE	1	
BETHEL(AK)	BETHEL	AK	1	BETHEL-AK	#N/A	TRUE	1	
JUNEAU(AK)	JUNEAU	AK	1	JUNEAU-AK	#N/A	TRUE	1	
